,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_21306961,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,7.442084833274892e-05,0.0016889298326424075,7.442084833274892e-05,0.10280708251375624,Repo,1,R_21306961,1,21306961,,True
R_155749886,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_155749886,1,155749886,,True
R_1725199,0.00046061722708429296,0.2594416408920723,0.0003427520222877231,0.006226275660435872,6.112968764289636e-05,0.0006141563027790573,6.112968764289636e-05,0.10847331303381118,Repo,1,R_1725199,3,1725199,,True
R_523428811,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,4.64357287589473e-05,0.0007676953784738216,4.64357287589473e-05,0.1024929110074381,Repo,1,R_523428811,1,523428811,,True
R_213852395,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_213852395,1,213852395,,True
R_464597232,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_464597232,1,464597232,,True
R_11676453,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.710735556768009e-05,0.00046061722708429296,3.710735556768009e-05,0.10238818717199873,Repo,1,R_11676453,1,11676453,,True
R_62048325,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_62048325,1,62048325,,True
R_66737655,0.00046061722708429296,0.25143961505087953,0.00012502442489226726,0.0061875166910198166,5.0452396155029805e-05,0.0009212344541685859,5.0452396155029805e-05,0.10492367749567018,Repo,1,R_66737655,3,66737655,,True
R_52589524,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_52589524,1,52589524,,True
R_19138780,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_19138780,1,19138780,,True
R_25951358,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_25951358,1,25951358,,True
R_56423106,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_56423106,1,56423106,,True
R_56425027,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_56425027,1,56425027,,True
R_56422769,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_56422769,1,56422769,,True
R_58821882,0.0006141563027790573,0.2568182733754985,2.9824180590547356e-05,0.008644054630058991,9.70412057809321e-05,0.0026101642868109932,9.70412057809321e-05,0.10926815206552673,Repo,1,R_58821882,4,58821882,,True
R_20831114,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_20831114,1,20831114,,True
R_368683828,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_368683828,1,368683828,,True
R_93535342,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_93535342,1,93535342,,True
R_88013053,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_88013053,1,88013053,,True
R_49412249,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_49412249,1,49412249,,True
R_644648781,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,2.7778982376412884e-05,0.00015353907569476432,2.7778982376412884e-05,0.10228346333655935,Repo,1,R_644648781,1,644648781,,True
R_113089820,0.00015353907569476432,0.25034360887492635,0.0,0.004402474470035244,3.2443168972046486e-05,0.00030707815138952864,3.2443168972046486e-05,0.10233582525427905,Repo,1,R_113089820,1,113089820,,True
R_49876476,0.01811761093198219,0.30244805009962994,0.032613513026175135,0.03013821377400055,0.004247494432125369,0.036849378166743434,0.004247494432125369,0.26625709251270263,Repo,1,R_49876476,120,49876476,apache/shardingsphere,True
R_587181638,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_587181638,1,587181638,,True
R_509092193,0.00030707815138952864,0.24022156907076644,0.00012161116894350826,0.001972043061859539,0.0001693696577115531,0.0015353907569476432,0.0001693696577115531,0.09894333449796547,Repo,1,R_509092193,2,509092193,,True
R_49662222,0.0006141563027790573,0.2629842003217689,0.0002607631881693841,0.009317252562577975,0.00030150551688549164,0.004606172270842929,0.00030150551688549164,0.11455270850015632,Repo,1,R_49662222,4,49662222,,True
R_170681535,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_170681535,1,170681535,,True
R_42304749,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,9.818373797566563e-05,0.0007676953784738216,9.818373797566563e-05,0.09403198509899176,Repo,1,R_42304749,1,42304749,,True
R_632757232,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,9.818373797566563e-05,0.0007676953784738216,9.818373797566563e-05,0.09403198509899176,Repo,1,R_632757232,1,632757232,,True
R_672303273,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,0.00011319752641464291,0.0009212344541685859,0.00011319752641464291,0.0941932642343817,Repo,1,R_672303273,1,672303273,,True
R_684401320,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_684401320,1,684401320,,True
R_570970504,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_570970504,1,570970504,,True
R_684396258,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_684396258,1,684396258,,True
R_661495743,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_661495743,1,661495743,,True
R_686215676,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_686215676,1,686215676,,True
R_139914932,0.00030707815138952864,0.24022156907076644,0.00012161116894350826,0.001972043061859539,6.0390116179713354e-05,0.00046061722708429296,6.0390116179713354e-05,0.09777351636929572,Repo,1,R_139914932,2,139914932,,True
R_410009823,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,9.818373797566563e-05,0.0007676953784738216,9.818373797566563e-05,0.09403198509899176,Repo,1,R_410009823,1,410009823,,True
R_104064722,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_104064722,1,104064722,,True
R_431214669,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_431214669,1,431214669,,True
R_685850040,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_685850040,1,685850040,,True
R_690824662,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_690824662,1,690824662,,True
R_692967348,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_692967348,1,692967348,,True
R_596080887,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_596080887,1,596080887,,True
R_597033918,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_597033918,1,597033918,,True
R_490212656,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_490212656,1,490212656,,True
R_379201052,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_379201052,1,379201052,,True
R_182466444,0.00030707815138952864,0.2440938852088678,0.00020446019082699215,0.0025314775350652814,4.730833846250506e-05,0.00046061722708429296,4.730833846250506e-05,0.09958364489304197,Repo,1,R_182466444,2,182466444,,True
R_596962369,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_596962369,1,596962369,,True
R_596930360,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_596930360,1,596930360,,True
R_314641288,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_314641288,1,314641288,,True
R_735462020,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_735462020,1,735462020,,True
R_735921183,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_735921183,1,735921183,,True
R_688760465,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,8.316994953668836e-05,0.0006141563027790573,8.316994953668836e-05,0.09387070596360181,Repo,1,R_688760465,1,688760465,,True
R_731929865,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_731929865,1,731929865,,True
R_721191499,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_721191499,1,721191499,,True
R_701657527,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_701657527,1,701657527,,True
R_631415205,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_631415205,1,631415205,,True
R_54030871,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_54030871,1,54030871,,True
R_170740248,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_170740248,1,170740248,,True
R_650885101,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_650885101,1,650885101,,True
R_297869437,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_297869437,1,297869437,,True
R_684237441,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,6.815616109771109e-05,0.00046061722708429296,6.815616109771109e-05,0.0937094268282119,Repo,1,R_684237441,1,684237441,,True
R_224225724,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_224225724,1,224225724,,True
R_469617187,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,9.818373797566563e-05,0.0007676953784738216,9.818373797566563e-05,0.09403198509899176,Repo,1,R_469617187,1,469617187,,True
R_689853521,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_689853521,1,689853521,,True
R_653916863,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_653916863,1,653916863,,True
R_28975929,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_28975929,1,28975929,,True
R_11608365,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_11608365,1,11608365,,True
R_45200599,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_45200599,1,45200599,,True
R_639781117,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_639781117,1,639781117,,True
R_632733680,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_632733680,1,632733680,,True
R_627491277,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_627491277,1,627491277,,True
R_265601040,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_265601040,1,265601040,,True
R_417731747,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,0.00014322510329259743,0.0012283126055581146,0.00014322510329259743,0.09451582250516158,Repo,1,R_417731747,1,417731747,,True
R_670159282,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_670159282,1,670159282,,True
R_267118495,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_267118495,1,267118495,,True
R_722434205,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_722434205,1,722434205,,True
R_163387337,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,3.8128584219756555e-05,0.00015353907569476432,3.8128584219756555e-05,0.09338686855743202,Repo,1,R_163387337,1,163387337,,True
R_554365096,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_554365096,1,554365096,,True
R_703310134,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_703310134,1,703310134,,True
R_705929331,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_705929331,1,705929331,,True
R_65987043,0.00030707815138952864,0.23237588393963696,2.81921531008359e-05,0.0012631681413747496,6.823148538857522e-05,0.00030707815138952864,6.823148538857522e-05,0.09423158012093769,Repo,1,R_65987043,2,65987043,,True
R_696118837,0.00015353907569476432,0.2322235174122104,0.0,0.0012026999102743565,5.314237265873382e-05,0.00030707815138952864,5.314237265873382e-05,0.09354814769282195,Repo,1,R_696118837,1,696118837,,True
